title,author,illustrator,isbn,publishedYear,publisher,paragraphInfoCount,라벨,연령대
눈을 감고 들어 봐,유다정,최은영,9788961914147,2010,한얼교육,6,자연탐구,초등저학년
"송아지, 엄마 소 닮았네",이선아,아람북스,9791190861151,2020,아람북스,9,자연탐구,초등저학년
아기 캥거루를 응원해,지혜,아람북스,9791190861205,2020,아람북스,12,자연탐구,초등저학년
북극곰을 도우러 떠난 삼총사,와이엔티,전병준,9791157026289,2017,황우출판사,1,자연탐구,초등저학년
"애벌레야, 애벌레야, 뭐 하니?",정혜원,노정래,9791165434649,2022,아람키즈,10,자연탐구,초등저학년
드라큘라는 태양을 싫어해,와이엔티,전병준,9791157026265,2017,황우출판사,12,자연탐구,초등저학년
쉿! 버섯의 비밀,김민진,아람북스,9791190861571,2020,아람북스,11,자연탐구,초등저학년
맑은 바다 산호 마을,장종택,노정래,9791165434625,2022,아람키즈,12,자연탐구,초등저학년
종이비행기를 날리자! ,차보금,조예정,9791165437442,2023,아람키즈,11,자연탐구,초등저학년
바나나는 맛있어,고영이,임다와,9791190861120,2020,아람북스,10,자연탐구,초등저학년
후끈후끈 동물원,최은규,한태희,9788966923014,2012,아람북스,11,자연탐구,초등저학년
거미왕의 구두를 고쳐라!,박지연,김선진,9791165435592,2022,아람키즈,31,자연탐구,초등저학년
개나리의 봄,하늘땅,아람북스,9791190861687,2020,아람북스,8,자연탐구,초등저학년
"콩은 콩끼리, 팥은 팥끼리!",김선희,임지영,9791128214035,2022,아람북스,10,자연탐구,초등저학년
방귀공주의 비밀,장기선,최은영,9791165435158,2022,아람키즈,19,자연탐구,초등저학년
아빠도 새끼를 낳는다고? ,장선혜,아람북스,9791190861731,2020,아람북스,10,자연탐구,초등저학년
노랑머리 강아지 엄마를 찾아라,와이엔티,전병준,9791157025985,2017,황우출판사,1,자연탐구,초등저학년
나는 낮에 너는 밤에,이경혜,김규택,9791165435387,2022,아람키즈,3,자연탐구,초등저학년
"뿔, 뿔, 뿔, 사슴뿔",하늘땅,아람북스,9791190861182,2020,아람북스,6,자연탐구,초등저학년
"삼총사, 갯벌을 살려라",와이엔티,전병준,9791157026319,2017,황우출판사,1,자연탐구,초등저학년
하와이 아기고래 납치사건,와이엔티,전병준,9791157025923,2017,황우출판사,13,자연탐구,초등저학년
삼총사와 돌사자의 눈물,와이엔티,전병준,9791157026333,2017,황우출판사,12,자연탐구,초등저학년
누가 가장 빠를까? ,이희주,김연주,9791165437497,2023,아람키즈,9,자연탐구,초등저학년
장마철에 떠난 사막여행,와이엔티,전병준,9791157026272,2017,황우출판사,12,자연탐구,초등저학년
